sensor_datehhmm,sensor_ip,min_humidity,max_humidity,avg_humidity,min_temp_motor1,max_temp_motor1,avg_temp_motor1,min_temp_motor2,max_temp_motor2,avg_temp_motor2,min_temp_motor3,max_temp_motor3,avg_temp_motor3,min_vibrationhz_x,max_vibrationhz_x,avg_vibrationhz_x,min_vibrationhz_y,max_vibrationhz_y,avg_vibrationhz_y,min_vibrationhz_z,max_vibrationhz_z,avg_vibrationhz_z,min_noise_dba_motor1,max_noise_dba_motor1,avg_noise_dba_motor1,min_noise_dba_motor2,max_noise_dba_motor2,avg_noise_dba_motor2,min_noise_dba_motor3,max_noise_dba_motor3,avg_noise_dba_motor3,temp_count_hour,sensor_created_at,falha_tipo_falha,falha_error_description,sensor_dayOfMonth
2021-11-27 03:58:00,172.18.0.2,26,77,45.5,5,29,15.83,6,31,20.83,7,31,19.0,10,21,16.58,11,21,15.83,10,20,14.17,29,60,44.83,21,61,41.58,20,58,37.08,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-27 03:59:00,172.18.0.2,19,83,56.92,5,29,20.58,6,27,17.17,10,34,22.33,11,21,16.83,10,21,14.33,10,20,13.5,23,63,40.42,18,61,42.75,15,64,36.08,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-27 04:00:00,172.18.0.2,17,83,54.58,9,26,17.5,5,22,13.5,5,31,12.58,10,21,15.83,10,17,12.5,10,19,15.5,19,63,39.17,16,59,35.42,15,62,39.75,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-27 04:01:00,172.18.0.2,35,83,54.67,5,27,16.42,5,32,16.92,5,34,16.5,10,21,14.58,10,21,17.25,11,20,14.33,16,64,40.5,24,64,43.25,21,60,43.92,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-27 04:02:00,172.18.0.2,21,77,47.33,6,25,16.08,6,25,15.5,9,34,21.33,10,21,15.0,12,20,15.67,11,21,15.83,19,61,41.08,26,61,46.42,24,60,46.58,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-27 04:03:00,172.18.0.2,17,83,45.67,7,27,16.17,6,31,18.42,7,27,16.83,11,21,14.58,10,21,15.58,11,21,16.83,23,63,44.17,17,63,38.92,15,60,46.58,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-27 04:04:00,172.18.0.2,16,83,49.75,7,29,17.58,5,31,18.33,6,31,17.08,12,21,16.5,10,19,13.5,10,21,14.5,17,52,38.75,17,58,34.5,16,59,38.5,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-27 04:05:00,172.18.0.2,16,81,51.08,5,29,18.25,5,31,17.42,6,31,19.17,10,18,13.58,10,20,15.0,10,21,14.83,15,63,42.83,19,63,47.67,20,64,35.92,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-27 04:06:00,172.18.0.2,23,83,57.33,6,26,15.42,7,32,22.08,8,28,18.92,12,21,16.67,11,19,15.25,12,20,16.25,20,63,47.5,19,52,31.75,15,53,33.17,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-27 04:07:00,172.18.0.2,21,84,46.42,5,29,19.5,6,32,20.92,6,33,19.25,10,21,17.42,10,21,15.83,10,21,14.42,17,64,43.25,20,64,40.92,27,63,46.75,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-27 04:08:00,172.18.0.2,29,82,61.25,8,29,16.92,7,32,20.17,5,31,21.33,10,20,15.58,10,21,15.58,10,21,16.5,16,57,35.08,25,64,48.08,15,62,34.83,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-27 04:09:00,172.18.0.2,28,77,51.5,6,29,16.17,6,32,17.58,6,34,20.17,10,19,14.92,10,20,14.67,11,21,16.0,15,59,40.83,25,60,45.42,19,59,43.33,12,2021-11-27 04:09:25.038000,falha_2,Falha Geral,27.0
2021-11-27 04:10:00,172.18.0.2,21,83,52.17,5,28,16.83,9,30,18.0,6,34,20.08,10,21,16.08,10,21,15.67,13,20,15.75,15,60,35.75,19,63,40.83,15,61,37.42,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-27 04:11:00,172.18.0.2,19,82,51.08,5,29,17.75,5,32,18.0,6,30,16.67,10,21,14.92,15,21,18.0,10,21,14.67,15,61,41.25,16,52,34.0,17,64,35.83,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-27 04:12:00,172.18.0.2,25,75,50.33,6,27,18.42,5,32,18.83,10,32,19.5,11,21,16.17,10,19,13.25,10,20,13.83,21,61,39.08,16,59,34.17,16,63,40.67,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-27 04:13:00,172.18.0.2,18,79,42.33,8,29,18.67,5,30,16.5,5,32,17.42,10,19,15.25,10,21,15.08,13,19,17.17,16,63,37.67,27,62,48.25,17,63,33.33,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-27 04:14:00,172.18.0.2,16,75,46.75,6,28,18.08,5,31,17.83,5,23,12.42,10,20,14.33,10,21,14.08,10,20,13.83,16,57,31.92,16,62,41.17,17,64,43.0,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-27 04:15:00,172.18.0.2,26,83,55.0,5,27,16.42,9,32,20.92,6,34,19.0,10,21,15.42,11,21,15.67,10,21,15.17,20,54,39.92,17,44,31.67,21,62,42.08,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-27 04:16:00,172.18.0.2,26,83,55.25,5,29,16.83,9,30,21.0,10,33,20.67,10,21,14.83,10,21,14.58,10,20,14.67,23,60,37.25,19,60,37.83,17,55,34.67,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-27 04:17:00,172.18.0.2,19,82,51.0,5,27,13.08,5,32,17.83,6,33,15.92,11,21,15.75,10,21,15.42,10,19,13.67,15,63,33.92,15,62,35.5,23,60,32.67,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-27 04:18:00,172.18.0.2,17,67,43.5,6,28,15.75,6,30,19.17,8,34,18.58,11,21,17.42,10,21,15.08,11,20,15.58,25,63,46.42,32,63,45.58,15,61,42.0,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-27 04:19:00,172.18.0.2,28,82,54.25,8,28,17.5,7,29,18.42,9,34,23.33,10,21,17.42,10,21,16.08,10,21,17.17,20,59,43.0,16,62,34.5,19,59,40.0,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-27 04:20:00,172.18.0.2,16,77,46.83,9,25,16.75,8,32,19.0,8,32,19.83,10,21,15.25,10,21,17.33,10,21,15.08,19,56,38.17,26,58,39.5,23,64,37.75,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-27 04:21:00,172.18.0.2,16,76,49.08,7,28,15.67,10,32,20.42,7,31,19.83,10,19,15.0,10,21,15.33,10,21,16.92,20,64,41.17,18,53,35.17,17,55,37.17,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-27 04:22:00,172.18.0.2,16,79,41.58,10,29,20.75,8,31,19.08,8,33,19.33,10,21,15.42,10,21,15.75,10,21,15.17,20,60,41.83,16,64,39.92,23,62,41.33,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-27 04:23:00,172.18.0.2,29,75,51.25,7,28,16.83,6,30,16.33,7,33,19.0,10,20,13.92,10,20,15.58,10,21,16.25,18,57,35.83,15,63,40.33,20,56,35.75,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-27 04:24:00,172.18.0.2,15,83,57.25,5,29,19.42,5,28,18.25,7,33,23.33,12,21,16.17,10,21,17.33,10,21,17.42,15,64,37.42,15,62,34.25,15,60,38.58,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-27 04:25:00,172.18.0.2,23,75,54.08,6,29,19.58,6,31,18.58,15,29,22.5,11,21,15.0,10,21,15.58,10,20,15.83,19,60,36.42,18,64,34.17,30,60,43.92,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-27 04:26:00,172.18.0.2,16,74,42.92,6,18,11.25,5,31,13.0,5,32,18.08,10,21,15.75,10,21,14.58,10,20,14.33,16,64,40.75,16,63,44.25,17,61,32.17,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-27 04:27:00,172.18.0.2,20,70,36.83,5,29,16.67,8,30,17.25,6,31,17.42,12,20,16.42,10,19,13.5,10,19,14.08,15,62,45.33,16,61,41.83,19,63,35.67,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-27 04:28:00,172.18.0.2,21,82,52.92,6,23,14.33,6,30,17.08,7,33,17.08,10,20,15.83,11,21,16.17,10,21,16.67,30,60,44.83,18,57,33.42,15,64,34.58,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-27 04:29:00,172.18.0.2,15,77,44.17,9,29,20.0,6,28,15.92,10,30,19.5,10,21,16.08,12,21,16.58,10,21,15.58,19,59,46.25,17,60,36.58,18,64,47.25,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-27 04:30:00,172.18.0.2,19,78,43.0,6,26,15.0,5,23,14.67,6,33,18.83,10,21,14.83,11,21,16.17,10,21,14.92,22,63,42.58,16,63,40.17,22,61,46.42,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-27 04:31:00,172.18.0.2,17,80,54.67,6,27,14.33,8,28,19.42,5,32,19.5,10,21,14.33,11,18,13.92,10,21,13.92,15,60,35.5,15,56,33.92,16,63,45.17,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-27 04:32:00,172.18.0.2,15,80,48.58,5,29,19.58,5,29,14.33,5,33,19.25,12,21,15.58,10,20,14.17,10,21,15.33,21,63,41.08,17,64,42.67,15,62,40.58,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-27 04:33:00,172.18.0.2,21,69,41.08,10,29,19.83,5,29,16.42,7,33,17.17,11,21,17.42,10,21,15.25,10,21,15.58,19,64,39.17,18,58,35.75,16,61,36.25,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-27 04:34:00,172.18.0.2,20,70,44.17,5,27,17.83,6,32,16.92,6,34,23.5,10,21,16.58,10,20,14.75,13,21,17.67,15,58,36.75,16,62,39.92,15,58,30.25,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-27 04:35:00,172.18.0.2,19,84,51.5,5,29,16.58,18,32,26.17,8,33,23.33,10,20,15.5,10,20,14.08,10,20,14.75,17,61,41.92,18,59,40.5,15,64,39.5,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-27 04:36:00,172.18.0.2,21,78,50.58,5,24,14.58,10,31,21.17,16,34,26.92,10,20,14.67,10,19,15.17,12,20,16.67,24,49,36.42,15,57,32.42,16,64,45.75,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-27 04:37:00,172.18.0.2,17,83,51.08,5,27,18.33,5,30,17.5,8,32,24.58,10,20,15.25,12,19,15.0,10,20,14.5,16,64,42.0,17,55,34.67,21,60,38.08,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-27 04:38:00,172.18.0.2,18,83,43.25,8,29,18.42,7,30,21.5,5,34,18.83,12,21,16.33,10,20,14.58,13,21,16.58,15,62,36.83,24,63,49.17,16,60,37.25,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-27 04:39:00,172.18.0.2,18,81,49.58,9,26,15.92,5,28,17.17,7,31,17.67,11,21,15.75,10,21,16.83,10,21,16.58,17,58,38.25,15,62,38.83,34,64,53.17,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-27 04:40:00,172.18.0.2,19,78,43.92,5,23,12.92,7,26,17.0,5,34,19.33,11,21,16.0,13,21,17.33,12,21,16.92,19,57,39.33,15,59,37.08,16,62,42.0,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-27 04:41:00,172.18.0.2,28,83,51.0,12,27,18.75,6,32,15.92,6,32,19.0,10,21,13.58,10,21,14.08,10,20,15.17,32,61,41.17,16,63,38.83,20,58,39.75,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-27 04:42:00,172.18.0.2,17,83,51.42,8,27,17.25,8,32,17.92,7,33,17.08,10,20,14.33,10,21,15.42,10,21,14.42,19,61,42.33,17,64,44.5,17,58,36.92,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-27 04:43:00,172.18.0.2,16,83,44.25,6,27,17.5,5,32,18.42,5,34,17.0,10,19,14.83,11,21,16.33,10,21,15.92,16,60,39.08,15,64,39.33,19,58,34.0,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-27 04:44:00,172.18.0.2,15,83,53.58,5,27,16.17,5,32,19.25,6,33,22.25,10,21,16.08,10,21,14.83,10,21,15.5,19,56,36.92,21,59,41.25,15,64,45.83,12,2021-11-27 04:44:20.013000,falha_1,Pequena falha,27.0
2021-11-27 04:45:00,172.18.0.2,32,84,54.75,10,27,16.17,5,31,21.08,6,32,21.17,10,20,16.75,11,21,16.58,10,21,14.83,17,60,37.42,23,63,40.58,19,60,41.67,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-27 04:46:00,172.18.0.2,23,82,49.67,5,25,16.67,6,29,20.0,7,33,15.25,13,21,16.17,12,21,16.0,10,19,14.83,16,61,27.58,28,64,47.67,21,59,41.92,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-27 04:47:00,172.18.0.2,16,82,52.67,5,22,13.42,6,32,15.17,5,33,21.5,10,21,13.25,10,20,15.25,10,21,14.17,15,60,40.58,24,62,47.08,17,64,45.67,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-27 04:48:00,172.18.0.2,27,83,46.5,10,24,16.17,7,30,19.75,5,34,19.25,10,21,14.42,10,18,13.83,11,20,14.08,15,64,44.0,16,59,39.17,17,64,41.33,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-27 04:49:00,172.18.0.2,22,83,56.42,5,29,19.92,8,31,17.25,5,34,18.83,13,21,17.5,11,21,17.33,11,21,16.33,16,64,40.33,17,63,42.0,23,64,41.25,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-27 04:50:00,172.18.0.2,27,75,58.58,8,28,17.33,5,32,18.25,5,33,21.08,10,21,15.25,12,21,17.42,10,21,16.42,20,53,36.67,15,53,30.25,16,63,39.5,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-27 04:51:00,172.18.0.2,22,80,46.33,7,28,17.83,5,32,17.0,6,34,22.5,11,21,15.42,10,21,15.5,10,21,16.08,16,51,33.08,18,60,37.5,16,63,35.92,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-27 04:52:00,172.18.0.2,15,81,48.17,12,28,18.92,5,30,15.75,7,33,22.33,12,21,16.83,10,21,14.25,10,21,15.25,18,63,36.33,15,49,30.08,20,63,38.58,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-27 04:53:00,172.18.0.2,15,72,47.92,5,25,14.42,6,30,15.42,5,31,15.25,10,21,15.75,10,20,15.0,11,21,15.08,15,62,40.08,19,63,37.67,17,64,35.67,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-27 04:54:00,172.18.0.2,16,81,50.17,5,28,19.17,5,32,17.83,5,32,21.33,10,21,16.67,10,21,15.75,10,21,14.17,30,58,44.92,20,54,35.92,16,61,37.58,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-27 04:55:00,172.18.0.2,23,75,49.33,7,27,19.75,5,32,20.33,5,32,16.17,12,21,16.17,11,21,14.92,10,20,15.0,17,56,39.42,16,61,34.83,21,58,39.0,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-27 04:56:00,172.18.0.2,28,82,56.75,5,26,14.42,8,32,17.92,6,33,24.08,10,19,14.83,10,21,16.25,12,21,18.0,19,59,39.5,20,63,49.25,16,55,38.92,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-27 04:57:00,172.18.0.2,15,81,47.42,6,29,16.5,8,26,17.42,5,34,17.58,10,21,16.83,10,21,14.17,11,20,15.42,15,61,33.0,16,62,41.42,16,61,40.92,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-27 04:58:00,172.18.0.2,25,84,58.5,10,26,19.67,6,30,18.92,9,32,20.33,10,21,13.67,10,19,13.67,11,21,14.83,15,59,44.33,28,54,39.17,15,59,37.17,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-27 04:59:00,172.18.0.2,26,84,49.42,7,28,17.33,8,30,17.25,6,33,20.0,11,21,15.75,10,21,15.75,10,21,15.5,15,63,34.17,15,56,40.75,16,64,40.67,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-27 05:00:00,172.18.0.2,19,77,48.0,5,29,14.58,8,30,17.0,8,34,16.5,10,21,15.58,11,20,15.75,10,20,15.08,16,62,37.33,17,62,38.0,21,64,41.25,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-27 05:01:00,172.18.0.2,31,80,49.08,7,29,19.5,6,30,20.0,12,34,21.08,10,21,15.0,10,21,14.08,11,20,15.67,17,60,39.75,21,59,38.0,17,61,36.92,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-27 05:02:00,172.18.0.2,24,82,60.33,6,25,17.0,6,30,18.75,5,33,17.92,12,21,14.92,10,21,14.92,10,21,16.17,15,62,34.75,16,63,36.17,17,64,38.42,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-27 05:03:00,172.18.0.2,31,83,59.67,8,29,19.58,5,30,17.17,7,33,22.5,12,21,16.83,10,21,16.08,10,21,15.25,21,61,44.42,17,62,43.67,22,63,49.25,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-27 05:04:00,172.18.0.2,20,83,51.0,6,29,13.83,9,31,19.42,5,33,17.0,10,20,14.75,10,21,15.5,10,21,16.17,16,62,36.67,16,60,32.42,16,64,45.17,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-27 05:05:00,172.18.0.2,21,78,50.0,11,26,18.17,5,31,20.25,5,34,19.0,10,20,13.58,10,21,16.67,13,21,16.92,18,64,43.83,15,63,38.25,16,59,39.25,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-27 05:06:00,172.18.0.2,21,70,42.67,5,29,17.08,7,32,13.33,12,34,19.0,10,21,16.17,10,21,16.33,10,21,16.5,17,53,33.83,17,62,37.33,20,60,38.75,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-27 05:07:00,172.18.0.2,15,72,43.42,5,23,14.92,6,26,13.17,5,34,15.5,10,19,14.25,11,21,15.67,11,21,15.75,20,64,44.83,18,61,39.75,19,58,34.83,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-27 05:08:00,172.18.0.2,26,80,52.67,9,22,16.42,6,30,19.67,5,29,15.08,11,21,16.25,10,21,15.25,10,21,16.25,15,64,40.0,22,64,44.58,29,62,41.67,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-27 05:09:00,172.18.0.2,25,84,55.08,8,29,19.42,7,28,16.42,6,30,16.42,11,20,15.5,12,20,16.17,10,21,14.5,15,62,40.0,16,62,31.5,17,56,37.58,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-27 05:10:00,172.18.0.2,20,84,62.33,8,29,21.33,7,23,13.92,5,29,13.75,10,19,14.83,10,21,16.92,10,21,15.83,15,50,32.83,15,55,33.17,18,63,38.33,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-27 05:11:00,172.18.0.2,28,66,44.75,10,27,19.92,6,32,17.75,8,30,19.17,11,21,15.58,11,20,14.83,11,21,15.75,17,63,40.92,16,64,39.33,15,61,40.58,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-27 05:12:00,172.18.0.2,16,63,44.67,8,27,17.58,7,29,18.0,5,28,17.58,10,21,15.67,10,21,14.5,10,21,16.92,15,64,48.17,16,54,40.42,20,55,34.83,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-27 05:13:00,172.18.0.2,27,82,59.75,9,28,19.17,10,31,20.92,5,32,17.58,10,21,16.42,11,21,16.0,10,21,16.08,18,62,35.42,17,53,35.42,17,62,38.25,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-27 05:14:00,172.18.0.2,16,76,39.42,9,28,18.42,6,31,20.58,10,34,19.92,10,21,14.75,10,21,16.42,10,21,16.0,17,61,36.58,18,61,44.58,16,61,32.58,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-27 05:15:00,172.18.0.2,16,78,54.42,7,25,15.17,6,31,19.92,5,34,20.83,10,17,13.67,10,21,16.17,11,21,15.92,17,63,42.17,15,64,41.42,21,55,38.75,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-27 05:16:00,172.18.0.2,15,73,39.75,5,25,14.83,13,32,22.83,8,33,20.5,11,20,15.33,10,19,15.67,10,20,16.58,17,63,34.58,15,63,38.75,16,60,41.83,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-27 05:17:00,172.18.0.2,17,67,44.75,5,29,18.5,9,27,17.83,7,31,19.17,10,20,13.92,10,21,16.58,11,20,14.67,16,63,38.42,17,62,38.17,15,62,37.42,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-27 05:18:00,172.18.0.2,31,73,56.67,7,26,16.67,6,28,18.5,6,34,19.25,10,21,14.67,11,21,16.42,11,21,16.08,17,64,37.0,19,64,38.25,15,64,37.75,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-27 05:19:00,172.18.0.2,16,84,51.33,7,27,17.42,6,30,18.25,12,32,23.92,11,21,15.5,11,21,16.25,10,21,14.92,18,64,37.08,21,64,41.67,20,63,42.33,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-27 05:20:00,172.18.0.2,17,81,44.5,9,28,19.5,6,31,15.0,5,30,17.75,10,21,15.58,10,21,14.83,10,19,12.83,17,64,47.25,15,59,34.83,15,61,35.67,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-27 05:21:00,172.18.0.2,19,83,54.0,5,29,17.17,9,32,18.0,9,29,19.08,10,19,15.42,10,21,15.33,11,20,16.25,18,61,43.08,19,59,37.58,17,62,36.08,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-27 05:22:00,172.18.0.2,17,62,38.33,7,29,17.42,8,28,14.33,6,34,16.0,11,21,16.75,11,21,16.33,11,21,16.75,19,60,40.42,21,61,41.33,22,58,42.17,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-27 05:23:00,172.18.0.2,17,82,43.83,5,23,14.75,11,31,19.17,15,28,22.92,10,21,15.42,11,21,16.92,10,20,14.75,16,63,38.83,17,61,36.5,21,55,40.08,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-27 05:24:00,172.18.0.2,17,84,45.0,6,27,16.83,6,32,22.75,8,31,21.83,11,21,15.33,11,20,15.92,10,21,15.42,21,63,37.67,15,63,37.67,16,54,37.08,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-27 05:25:00,172.18.0.2,18,82,52.67,5,29,16.83,5,28,17.08,5,31,20.25,11,20,16.92,10,20,16.67,10,21,15.83,18,59,38.5,15,64,40.42,17,64,43.58,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-27 05:26:00,172.18.0.2,24,66,47.25,7,26,16.0,7,30,20.17,5,27,17.33,11,21,16.5,10,21,14.92,10,19,14.75,16,47,34.17,16,51,33.33,15,63,40.42,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-27 05:27:00,172.18.0.2,15,77,44.33,7,28,17.0,6,28,18.33,6,33,19.0,11,21,15.42,10,21,13.5,10,21,14.75,15,56,33.25,25,64,41.58,22,63,40.0,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-27 05:28:00,172.18.0.2,17,78,49.83,8,28,17.75,5,27,15.42,8,25,14.42,11,21,16.17,12,19,15.08,10,20,14.58,16,60,36.58,21,55,33.5,15,58,36.58,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-27 05:29:00,172.18.0.2,15,77,39.92,7,21,11.83,9,32,20.58,7,30,18.5,12,21,16.0,15,21,18.08,10,21,15.08,21,61,43.08,16,57,43.92,16,62,41.75,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-27 05:30:00,172.18.0.2,15,81,52.08,5,29,17.67,6,31,16.42,6,33,20.92,10,21,15.17,10,21,16.75,11,21,16.67,16,59,39.58,18,63,42.33,19,60,38.33,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-27 05:31:00,172.18.0.2,22,84,60.91,5,29,14.45,7,32,19.0,9,33,21.55,10,21,15.0,11,20,15.18,11,21,15.64,15,63,33.36,15,56,34.27,15,62,39.55,11,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-27 05:32:00,172.18.0.2,18,80,54.67,7,29,17.17,11,29,17.5,5,34,19.0,10,21,16.17,10,21,14.75,12,21,15.08,18,64,42.42,18,62,38.58,16,63,46.0,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-27 05:33:00,172.18.0.2,16,84,54.42,6,29,15.92,9,26,20.92,5,31,17.5,11,21,16.75,10,21,14.83,11,21,16.75,22,60,44.5,16,63,39.75,16,62,45.75,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-27 05:34:00,172.18.0.2,22,83,53.67,8,29,20.75,5,32,17.0,8,33,23.83,10,21,13.83,10,21,15.33,10,21,15.17,17,60,40.42,17,62,39.25,16,60,35.5,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-27 05:35:00,172.18.0.2,24,74,53.42,6,28,14.67,7,31,21.25,5,32,18.83,10,21,14.67,10,21,16.5,10,20,14.0,16,64,38.75,17,64,42.92,16,64,46.67,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-27 05:36:00,172.18.0.2,23,83,57.08,5,29,15.67,6,31,20.0,8,31,21.67,11,20,14.83,10,19,15.0,10,21,15.92,15,60,35.0,18,56,31.17,27,63,43.33,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-27 05:37:00,172.18.0.2,18,79,41.5,8,26,17.75,8,26,15.67,14,34,20.25,10,21,16.25,10,20,15.5,11,21,17.0,18,62,38.75,17,64,39.33,21,61,43.25,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-27 05:38:00,172.18.0.2,16,84,41.42,6,29,18.67,6,30,15.17,5,34,18.5,11,21,16.25,10,21,15.0,10,21,15.92,19,58,42.17,17,56,37.17,21,64,37.17,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-27 05:39:00,172.18.0.2,23,79,54.67,10,25,18.33,8,28,19.17,6,34,19.92,10,21,17.5,10,20,15.42,11,20,15.5,16,56,33.33,18,64,40.83,19,64,34.92,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-27 05:40:00,172.18.0.2,17,82,48.75,6,26,16.92,7,32,19.33,7,34,16.83,14,21,16.83,12,20,16.08,11,20,16.33,28,63,42.0,15,63,41.58,16,48,34.83,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-27 05:41:00,172.18.0.2,17,78,53.17,6,29,15.08,6,26,17.33,5,34,20.83,10,20,16.25,12,21,16.83,10,21,15.42,21,56,38.58,15,49,30.08,28,54,40.08,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-27 05:42:00,172.18.0.2,17,83,54.67,5,28,17.08,8,32,21.33,12,34,21.25,11,21,16.33,10,21,14.75,12,21,16.75,19,64,38.25,30,62,46.08,24,62,42.83,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-27 05:43:00,172.18.0.2,18,75,43.75,6,28,18.83,7,31,19.83,6,31,17.67,12,21,17.33,10,21,16.75,12,20,16.08,27,63,45.58,16,62,40.67,18,63,33.75,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-27 05:44:00,172.18.0.2,19,79,52.33,5,28,17.42,6,29,17.58,6,34,21.92,10,21,14.83,13,21,17.67,10,21,14.58,17,62,34.75,16,62,40.92,26,62,44.83,12,2021-11-27 05:44:20.014000,falha_1,Pequena falha,27.0
